airline,cluster,pc1,pc2
SKY BUS,0,-0.402088261,-0.059997108
SKY EXPRESS,0,3.060350054,-1.428740099
SKY GATES AIRLINES,0,-0.440966721,-0.107145667
SKY HELICOPTEROS,0,-0.330208608,0.050528741
SKY KG AIRLINES,0,-0.518452942,-0.200274492
SKY MALI,0,-0.521711566,-0.221462398
SKY PRIME AVIATION,0,-0.46533568,-0.101554068
SKY QUEST,0,-0.380220328,0.110424141
SKY VISION AIRLINES,0,-0.398558937,-0.03764091
SKYALPS,0,-0.310793363,0.037345671
SKYBORNE AIRLINE ACADEMY,0,-0.280154295,0.252894885
SKYBUS,0,-0.343093822,0.01364646
SKYCARE,0,-0.367501662,0.09180342
SKYGUARD,0,-0.521711566,-0.221462398
SKYHIGH DOMINICANA,0,-0.293052929,0.034399587
SKYJET,0,-0.521711566,-0.221462398
SKYJET AIRLINES,0,-0.405617585,-0.082353306
SKYJET AVIATION SERVICES,0,-0.405617585,-0.082353306
SKYLIGHT,0,-0.402088261,-0.059997108
SKYLINE AIRLINES,0,-0.521711566,-0.221462398
SKYLINE EXPRESS,0,-0.441950936,-0.055550876
SKYLINE TRANSPORTATION,0,-0.521711566,-0.221462398
SKYLINK EXPRESS,0,-0.363994209,0.06052072
SKYMARK AIRLINES,0,-0.325472439,0.151163409
SKYMARK EXECUTIVE,0,-0.518452942,-0.200274492
SKYSERVICE BUSINESS AVIATION,0,-0.521711566,-0.221462398
SKYSIDE,0,-0.505418443,-0.115522869
SKYTRADERS,0,-0.521711566,-0.221462398
SKYTRANS,0,-0.341913451,0.072048684
SKYUP AIRLINES,0,2.504767054,-1.652615692
SKYWARD AIRLINES,0,-0.398771052,0.015719319
SKYWAY ENTERPRISES,0,-0.366739125,-0.035204747
SKYWEST AIRLINES,0,-0.267982939,0.251386241
SKYWEST CHARTER,0,-0.317125927,0.028112047
SLAM LAVORI AEREI,0,-0.521711566,-0.221462398
SLATE AVIATION,0,-0.362629346,0.025840382
SLATE FALLS AIRWAYS,0,-0.440966721,-0.107145667
SLOANE HELICOPTERS,0,-0.371655009,0.032398203
SLOVAKIA - AIR FORCE,0,-0.367501662,0.09180342
SLOVAKIA - GOVERNMENT,0,-0.521711566,-0.221462398
SMALL FLY,0,-0.457011977,-0.108947894
SMART AVIATION,0,-0.398558937,-0.03764091
SMART JET,0,-0.335311518,0.00391605
SMART JET INTERNATIONAL,0,-0.521711566,-0.221462398
SMARTAVIA,0,2.591270206,-1.826083749
SMARTLINE,0,-0.518452942,-0.200274492
SMARTLYNX,0,0.756635605,-0.468317762
SMARTLYNX ESTONIA,0,-0.521711566,-0.221462398
SMARTWINGS,0,1.971542971,-0.571036505
SOLAIRUS AVIATION,0,-0.392948734,0.163647296
SOLAR CARGO,0,-0.521711566,-0.221462398
SOLARIS AERO,0,-0.402088261,-0.059997108
SOLASEED AIR,0,-0.330208608,0.050528741
SOLENTA AVIATION,0,-0.349128698,0.043610902
SOLINAIR,0,-0.521711566,-0.221462398
SOLITAIR,0,-0.511935692,-0.15789868
SOLOMON AIRLINES,0,-0.469798607,-0.089562216
SOMON AIR,0,-0.411846495,-0.036158833
SOULBIRD,0,-0.43185375,-0.008065607
SOUNDS AIR,0,-0.404640241,-0.009423562
SOUTH AFRICA - AIR FORCE,0,-0.378790781,0.041206807
SOUTH AFRICAN AIRWAYS,0,-0.318095021,0.068339129
SOUTHERN AIR CHARTER,0,-0.521711566,-0.221462398
SOUTHERN AIRWAYS EXPRESS,0,-0.293158665,0.171105862
SOUTHERN ILLINOIS UNIVERSITY SCHOOL OF AVIATION,0,-0.304793302,0.1669434
SOUTHWEST AIRCRAFT CHARTER,0,-0.405617585,-0.082353306
SOUTHWEST AIRLINES,0,0.755505821,1.393480755
SOUTHWIND AIRLINES,0,2.922692563,-1.751487693
SPACEBEE AIRLINES,0,-0.518452942,-0.200274492
SPAIN - AIR FORCE,0,-0.243488976,0.689158752
SPAIN - ARMY,0,-0.3305017,0.125329048
SPAIN - COAST GUARD,0,-0.327976349,0.073031987
SPAIN - GUARDIA CIVIL,0,-0.305098442,0.069048207
SPARFELL,0,-0.515194317,-0.179086586
SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,0,-0.275477468,0.196849828
SPECIALIST AVIATION SERVICES,0,-0.319466616,0.046014998
SPECSAVERS AVIATION,0,-0.440966721,-0.107145667
SPICEJET,0,0.826443101,-0.282330091
SPIRIT AIRLINES,0,1.331357246,0.437908518
SPIRITJETS,0,-0.434178772,-0.063601563
SPOT JET SERVICES,0,-0.521711566,-0.221462398
SPREE FLUG,0,-0.440966721,-0.107145667
SPRING AIRLINES,0,0.962073504,0.215011946
SPRING CITY AVIATION,0,-0.398558937,-0.03764091
SPRING JAPAN,0,-0.398558937,-0.03764091
SPRINTAIR,0,-0.357620334,0.087110561
SRILANKAN AIRLINES,0,3.253720851,-1.968198651
SRIWIJAYA AIR,0,-0.402088261,-0.059997108
ST BARTH COMMUTER,0,-0.398558937,-0.03764091
ST BARTH EXECUTIVE,0,-0.381742054,-0.01676679
STAJETS,0,-0.404640241,-0.009423562
STAR AIR,0,-0.330970095,0.029777125
STAR AIR CARGO,0,-0.427390823,-0.020057459
STAR AVIATION,0,-0.457011977,-0.108947894
STAR EAST AIRLINES,0,-0.440966721,-0.107145667
STAR JET,0,-0.521711566,-0.221462398
STAR PERU,0,-0.371323557,0.014640032
STAR WINGS,0,-0.515194317,-0.179086586
STAR WORK SKY,0,-0.317125927,0.028112047
STARFLYER,0,3.218639609,-2.167995278
STARLINK AVIATION,0,-0.421994293,-0.066397362
STARLITE AVIATION,0,-0.344558493,0.030900914
STARLUX,0,3.073167629,1.843572937
STELLAER 212,0,-0.405617585,-0.082353306
STERLING AVIATION,0,-0.518452942,-0.200274492
SU AIRLINES,0,-0.521711566,-0.221462398
SUBURBAN AIR FREIGHT,0,-0.32346239,0.060255012
SUDAN AIRWAYS,0,-0.518452942,-0.200274492
SUMMIT AIR,0,-0.360024709,0.119706983
SUMMIT AVIATION,0,-0.337857677,0.077724845
SUN AIR BULGARIA,0,-0.521711566,-0.221462398
SUN COUNTRY AIRLINES,0,-0.307493753,0.269261174
SUN-AIR,0,-0.404640241,-0.009423562
SUNCLASS AIRLINES,0,0.381922403,0.15682133
SUNDAIR,0,-0.421994293,-0.066397362
SUNDT AIR,0,-0.508677067,-0.136710775
SUNEXPRESS,0,0.664462635,0.27534601
SUNKAR AIR,0,-0.518452942,-0.200274492
SUNLIGHT AIR,0,-0.366739125,-0.035204747
SUNRISE AIRWAYS,0,-0.398558937,-0.03764091
SUNWEST AVIATION,0,-0.392196163,0.147236561
SUPARNA AIRLINES,0,-0.371655009,0.032398203
SUPER AIR JET,0,-0.277620511,0.119994084
SUPERIOR AIR CHARTER,0,-0.366739125,-0.035204747
SUPERNOVA AIRLINES,0,-0.518452942,-0.200274492
SURF AIR,0,-0.343093822,0.01364646
SURINAM AIRWAYS,0,-0.405617585,-0.082353306
SUSI AIR,0,-0.319810391,0.08529501
SUZHOU AVIATION,0,-0.518452942,-0.200274492
SVENSK LUFTAMBULANS,0,-0.327319266,0.014280396
SVENSKT AMBULANSFLYG,0,-0.327319266,0.014280396
SVG AIR,0,-0.421994293,-0.066397362
SWEDEN - AIR FORCE,0,-0.284906547,0.259466764
SWEDEN - POLICE,0,-0.521711566,-0.221462398
SWEDEN - SWEDISH MARITIME ADMINISTRATION,0,-0.321533172,0.022017297
SWIFT COPTERS,0,-0.420602874,0.023486644
SWIFTAIR,0,-0.370471425,0.245721504
SWIFTAIR HELLAS,0,-0.440966721,-0.107145667
SWISS,0,2.062581043,-0.317455453
SWISS HELICOPTER,0,-0.302870119,0.113929182
SWISS PRIVATE JET,0,-0.440966721,-0.107145667
SWITZERLAND - AIR FORCE,0,-0.521711566,-0.221462398
SXM AIRWAYS,0,-0.511935692,-0.15789868
SYBAJET SAN MARINO,0,-0.405617585,-0.082353306
SYLT AIR,0,-0.427390823,-0.020057459
SYRIAN AIR,0,-0.357932345,0.068586052
T'WAY AIR,0,0.684935075,-0.254089702
TAAG ANGOLA AIRLINES,0,3.314358356,0.596438806
TAB CARGO,0,-0.521711566,-0.221462398
TABAN AIRLINES,0,-0.421994293,-0.066397362
TAE AVIA,0,-0.440966721,-0.107145667
TAESPEJO PORTUGAL,0,-0.518452942,-0.200274492
TAGAIRLINES,0,-0.402088261,-0.059997108
TAIGA AIR,0,-0.398558937,-0.03764091
TAILWIND AIRLINES,0,-0.335311518,0.00391605
TALON AIR,0,-0.427390823,-0.020057459
TANANA AIR SERVICE,0,-0.521711566,-0.221462398
TAP AIR PORTUGAL,0,1.695320479,0.099950847
TAR AEROLINEAS,0,-0.335311518,0.00391605
TAR MEXICO,0,-0.293052929,0.034399587
TARCO AIR,0,-0.434912759,0.005598255
TAROM,0,-0.357325123,0.051156312
TARP AVIATION,0,-0.469798607,-0.089562216
TASHKENT AIR,0,-0.521711566,-0.221462398
TASSILI AIRLINES,0,-0.315432195,0.092201062
TATRAJET,0,-0.521711566,-0.221462398
TBILISI AIRWAYS,0,-0.521711566,-0.221462398
TEAM GLOBAL EXPRESS,0,-0.472055377,-0.07494292
TERRA AVIA,0,-0.472933298,-0.058681471
TEXEL AIR,0,-0.511935692,-0.15789868
TEZ JET AIRLINES,0,-0.440966721,-0.107145667
THAI AIRWAYS,0,1.694452246,1.730691623
THAI LION AIR,0,-0.300473002,0.098631134
THALAIR,0,-0.515194317,-0.179086586
THE KING'S HELICOPTER FLIGHT,0,-0.405617585,-0.082353306
THE LITTLE JET COMPANY,0,-0.421994293,-0.066397362
THRIVE,0,-0.363190138,0.079631252
THRUST FLIGHT,0,-0.2955349,0.147585246
THUNDER AIRLINES,0,-0.349128698,0.043610902
TIANJIN AIR CARGO,0,-0.46533568,-0.101554068
TIANJIN AIRLINES,0,0.503212922,0.048104218
TIBET AIRLINES,0,0.87076168,-0.316813407
TIGERAIR TAIWAN,0,2.63443226,-1.258250739
TIME AIR,0,-0.381889659,0.001210336
TITAN AIRWAYS,0,-0.12598174,-0.003499759
TOKI AIR,0,-0.334297657,0.04481295
TOOS AIRLINES,0,-0.421994293,-0.066397362
TOPFLIGHT AERO-SERVICES,0,-0.405617585,-0.082353306
TOTAL EXPRESS,0,-0.521711566,-0.221462398
TOTAL LINHAS AEREAS,0,-0.472933298,-0.058681471
TOYO AVIATION,0,-0.511935692,-0.15789868
TRADE AIR,0,-0.378652905,-0.031240656
TRADEWIND AVIATION,0,-0.302001882,0.134807933
TRANS AIR CONGO,0,-0.457011977,-0.108947894
TRANS GUYANA AIRWAYS,0,-0.36395974,0.042408854
TRANS ISLAND AIRWAYS,0,-0.518452942,-0.200274492
TRANS MALDIVIAN AIRWAYS,0,-0.27923963,0.150988013
TRANSAIR,0,-0.391500288,0.007071486
TRANSAVIA,0,0.463351194,0.404984392
TRANSAVIABALTIKA,0,-0.518452942,-0.200274492
TRANSCARGA INTERNATIONAL AIRWAYS,0,-0.521711566,-0.221462398
TRANSNUSA,0,-0.351146826,0.022208578
TRANSPORTE AEREO DE COLOMBIA,0,-0.521711566,-0.221462398
TRANSPORTES AAREOS PEGASO,0,-0.288180336,0.055428847
TRANSWING,0,-0.521711566,-0.221462398
TRAVEL MANAGEMENT COMPANY,0,-0.518452942,-0.200274492
TRAVIRA AIR,0,-0.411558155,0.052411452
TRIDENT AIRCRAFT,0,-0.498901193,-0.073147057
TRIGANA AIR,0,-0.472891987,-0.041325254
TROPIC AIR,0,-0.320636765,0.064466116
TROPIC OCEAN AIRWAYS,0,-0.521711566,-0.221462398
TUI FLY,0,1.706131695,0.956884721
TULPAR AIR,0,-0.446965403,-0.044215885
TULPAR AIRCOMPANY,0,-0.391500288,0.007071486
TUNISAIR,0,1.837044505,-1.003342614
TUNISIA - AIR FORCE,0,-0.395029612,-0.015284712
TURKEY - AIR FORCE,0,-0.309262979,0.159082498
TURKISH AIRLINES,0,0.99054067,1.155472582
TURKMENISTAN - GOVERNMENT,0,-0.457011977,-0.108947894
TURKMENISTAN AIRLINES,0,-0.36181233,0.099425082
TURPIAL AIRLINES,0,-0.440966721,-0.107145667
TUS AIR,0,-0.366739125,-0.035204747
TWIN JET,0,-0.304635575,0.047217046
TYROL AIR AMBULANCE,0,-0.378652905,-0.031240656
TYROLEAN JET SERVICES,0,-0.46533568,-0.101554068
UGANDA AIRLINES,0,0.250196338,0.087335445
UKRAINE - STATE AIR TRAFFIC SERVICE,0,-0.405617585,-0.082353306
UKRAINE AIR ALLIANCE,0,-0.366739125,-0.035204747
UKRAINE INTERNATIONAL AIRLINES,0,-0.434178772,-0.063601563
ULS AIRLINES CARGO,0,-0.402088261,-0.059997108
ULTIMATE JET,0,-0.395029612,-0.015284712
UMZAXPRESS,0,-0.405617585,-0.082353306
UND AEROSPACE,0,-0.236798621,0.395430041
UNI AIR,0,-0.303092092,0.049901171
UNI-FLY,0,-0.402088261,-0.059997108
UNI-FLY HELIWORX,0,-0.518452942,-0.200274492
UNICAIR,0,-0.34644236,0.065809039
UNION AVIATION,0,-0.43185375,-0.008065607
UNITED AIRLINES,0,1.198926947,4.348352572
UNITED ARAB EMIRATES - AIR FORCE,0,-0.290573464,0.367945515
UNITED AVIATE ACADEMY,0,-0.281433654,0.106147887
UNITED EAGLE,0,-0.518452942,-0.200274492
UNITED KINGDOM - AIR AMBULANCE,0,-0.294593703,0.22216374
UNITED KINGDOM - ARMY AIR CORPS,0,-0.233216745,0.474388393
UNITED KINGDOM - COAST GUARD,0,-0.366739125,-0.035204747
UNITED KINGDOM - NATIONAL POLICE AIR SERVICE,0,-0.378652905,-0.031240656
UNITED KINGDOM - ROYAL AIR FORCE,0,-0.070840351,1.44438944
UNITED KINGDOM - ROYAL AIR FORCE AIR TRANSPORT,0,-0.2856709,0.223096518
UNITED KINGDOM - ROYAL NAVY,0,-0.247075686,0.52450546
UNITED KINGDOM - UK ROYAL/VIP FLIGHTS,0,0.296294735,0.01430694
UNITED NATIONS,0,-0.335757184,0.329291882
UNITED NIGERIA AIRLINES,0,-0.402088261,-0.059997108
UNITED STATES - AIR FORCE,0,1.28336589,8.332075922
UNITED STATES - CALIFORNIA DEPARTMENT OF FORESTRY,0,-0.274028114,0.284265133
UNITED STATES - COAST GUARD,0,-0.197389692,0.621880685
UNITED STATES - DEPARTMENT OF JUSTICE,0,-0.469798607,-0.089562216
UNITED STATES - DEPARTMENT OF STATE,0,-0.34644236,0.065809039
UNITED STATES - FLORIDA FOREST SERVICE,0,-0.317225451,0.217981686
UNITED STATES - MARYLAND STATE POLICE,0,-0.326487639,0.035961446
UNITED STATES - NASA,0,-0.297994683,0.439720929
UNITED STATES - NORTH CAROLINA FOREST SERVICE,0,-0.365017848,0.148374392
UNITED STATES - SOUTH CAROLINA AERONAUTICS COMM.,0,-0.515194317,-0.179086586
UNITED STATES - TENNESSEE VALLEY AUTHORITY,0,-0.518452942,-0.200274492
UNITED STATES - US DEPARTMENT OF INTERIOR,0,-0.318187108,0.234143408
UNITED STATES - US FOREST SERVICE,0,-0.360024709,0.119706983
UNITED STATES - US IMMIGRATION AND CUSTOMS ENFORCEMENT,0,-0.181924215,0.771142471
UNIVERSAL AIR,0,-0.402088261,-0.059997108
UNIVERSITY OF CENTRAL MISSOURI AVIATION,0,-0.324996333,0.077426965
UNIVERSITY OF OKLAHOMA SCHOOL OF AVIATION,0,-0.308580547,0.141742329
UNIWORLD AIR CARGO,0,-0.511935692,-0.15789868
UPS,0,-0.178878013,0.691297741
UR AIRLINES,0,-0.421994293,-0.066397362
URAL AIRLINES,0,0.843224638,-0.206177802
URUMQI AIR,0,-0.34644236,0.065809039
US-BANGLA AIRLINES,0,-0.348070457,0.100175875
USA JET AIRLINES,0,-0.337857677,0.077724845
USC,0,-0.518452942,-0.200274492
UTAIR,0,-0.287998349,0.406472304
UVT AERO,0,-0.343093822,0.01364646
UZBEKISTAN AIRWAYS,0,2.046382791,0.641479031
VALAIR,0,-0.398558937,-0.03764091
VALLJET,0,-0.373853666,0.118852476
VALUEJET,0,-0.515194317,-0.179086586
VAN AIR EUROPE,0,-0.521711566,-0.221462398
VARESH AIRLINES,0,-0.472933298,-0.058681471
VASCO,0,-0.347164546,-0.011046322
VENEZOLANA,0,-0.457011977,-0.108947894
VENTURA,0,-0.35666486,0.106401408
VENTURE AVIATION GROUP,0,-0.452030482,-0.015634153
VENTURE WEST AVIATION,0,-0.426270104,0.068658255
VERIJET,0,-0.330970095,0.029777125
VETERANS AIRLIFT COMMAND,0,-0.521711566,-0.221462398
VIA AIR,0,-0.434178772,-0.063601563
VICTORY AIR,0,-0.310793363,0.037345671
VIEQUES AIR LINK,0,-0.408452863,0.038802711
VIETJET AIR,0,0.622626639,0.138882878
VIETNAM AIRLINES,0,2.755612166,1.096792624
VIETRAVEL AIRLINES,0,-0.518452942,-0.200274492
VIRGIN ATLANTIC,0,2.957333581,2.092537753
VIRGIN AUSTRALIA,0,0.253641,0.111298239
VISTA AMERICA,0,-0.274028114,0.284265133
VISTAJET,0,-0.229599191,0.54115762
VIVA,0,0.980057538,0.094347752
VOEPASS,0,-0.330970095,0.029777125
VOLARE AVIATION,0,-0.472207213,-0.023202699
VOLARIS,0,1.583848055,0.219795497
VOLATO,0,-0.326487639,0.035961446
VOLGA-DNEPR AIRLINES,0,-0.326628671,0.055638199
VOLOTEA,0,-0.292064121,0.136103584
VOLUXIS,0,-0.515194317,-0.179086586
VOYAGEUR AIRWAYS,0,-0.313604402,0.133221423
VUELING,0,0.424335912,0.235127104
VW AIR SERVICE,0,-0.405617585,-0.082353306
WAMOS AIR,0,-0.359139077,0.011844233
WARBELOWS AIR VENTURES,0,-0.362939101,-0.011680257
WASAYA AIRWAYS,0,-0.373828481,0.083422537
WEJET,0,-0.521711566,-0.221462398
WELTALL AVIA,0,-0.434178772,-0.063601563
WERMLANDSFLYG,0,-0.402088261,-0.059997108
WEST AIR,0,2.542773913,-1.351057178
WEST ATLANTIC,0,-0.471054466,-0.004522808
WEST COAST CHARTERS,0,-0.331275108,0.0682574
WEST LINK AIRLINES,0,-0.521711566,-0.221462398
WESTAIR AVIATION,0,-0.472055377,-0.07494292
WESTERN AIR,0,-0.343093822,0.01364646
WESTERN AIR EXPRESS,0,-0.434178772,-0.063601563
WESTERN AIRCRAFT,0,-0.351146826,0.022208578
WESTERN GLOBAL AIRLINES,0,-0.322287248,0.081499274
WESTERN MICHIGAN UNIVERSITY COLLEGE OF AVIATION,0,-0.274750809,0.182100033
WESTJET,0,0.81666681,0.669529249
WHEELS UP,0,-0.234093297,0.471652655
WHITE,0,-0.440966721,-0.107145667
WIDEROE,0,-0.155306616,0.186017283
WIGGINS AIRWAYS,0,-0.351146826,0.022208578
WIKING HELIKOPTER SERVICE,0,-0.521711566,-0.221462398
WINAIR,0,-0.343093822,0.01364646
WINDROSE AIR JETCHARTER,0,-0.518452942,-0.200274492
WINDROSE AIRLINES,0,-0.3924023,0.076917093
WING AVIATION,0,-0.472207213,-0.023202699
WINGO,0,-0.313637914,0.033112028
WINGS AIR,0,-0.282180881,0.123410887
WIZZ AIR,0,1.4484359,0.573287061
WOODGATE AVIATION,0,-0.457011977,-0.108947894
WORLD ATLANTIC AIRLINES,0,-0.317125927,0.028112047
WORLD CARGO AIRLINES,0,-0.515194317,-0.179086586
WORLD2FLY,0,5.248201161,5.689864732
WORLDWIDE JET CHARTER,0,-0.469798607,-0.089562216
WRIGHT AIR SERVICE,0,-0.347739006,0.082417704
XCEL JET,0,-0.378652905,-0.031240656
XE JET,0,-0.405617585,-0.082353306
XEAD AVIATION,0,-0.521711566,-0.221462398
XENA,0,-0.405617585,-0.082353306
XIAMEN AIR,0,0.999855405,0.816743784
XINJIANG GENERAL AVIATION,0,-0.440966721,-0.107145667
XINJIANG SKYLINK GENERAL AVIATION,0,-0.521711566,-0.221462398
XO,0,-0.296504039,0.062822673
YAKUTIA AIRLINES,0,-0.416841906,0.010658787
YAMAL AIRLINES,0,-0.3305017,0.125329048
YANAIR,0,-0.515194317,-0.179086586
YAZD AIRWAYS,0,-0.421994293,-0.066397362
YELLOW WINGS AIR SERVICES,0,-0.402088261,-0.059997108
YEMENIA,0,-0.402088261,-0.059997108
YETI AIRLINES,0,-0.321533172,0.022017297
YTO CARGO AIRLINES,0,-0.349128698,0.043610902
Z AIR,0,-0.378652905,-0.031240656
ZAFER AIR,0,-0.518452942,-0.200274492
ZAGROS AIRLINES,0,-0.384441639,0.051783882
ZAMBIA AIRWAYS,0,-0.521711566,-0.221462398
ZENFLIGHT,0,-0.434178772,-0.063601563
ZENITH AVIATION,0,-0.457011977,-0.108947894
ZETAVIA,0,-0.405617585,-0.082353306
ZEUSCH AVIATION,0,-0.411846495,-0.036158833
ZIL AIR,0,-0.521711566,-0.221462398
ZIMEX AVIATION,0,-0.357620334,0.087110561
ZIPAIR,0,5.859736896,4.84298905
ZONDAJET,0,-0.405617585,-0.082353306
ZOOOM,0,-0.347164546,-0.011046322
ZORTE AIR,0,-0.521711566,-0.221462398
ZYB LILY JET,0,-0.387970964,0.029427684
